elapsed time sensors,current,voltage,acc x (IMU),acc y (IMU),W (IMU),vel encoder,safety_value,throttle,steering,vicon time,vicon x,vicon y,vicon yaw
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1725446070.6566486,0.5893843995020585,1.058085527562315,1.584748310116943
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1725446070.6664317,0.5893591151214552,1.0580923482121092,1.5848013694478231
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1725446070.6766515,0.5893568682951833,1.0580912856880074,1.584655101647973
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1725446070.6865382,0.5893681253535872,1.058104346021048,1.5844943683299197
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1725446070.6965559,0.5893557735644612,1.058075092347261,1.5847389049796117
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1725446070.7065246,0.5894015474846884,1.0580846068710212,1.5844673611418019
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1725446070.7167032,0.589373998691933,1.0580891825918528,1.5846436944375548
383.5475769042969,0.0,0.0,-0.30000001192092896,0.2199999988079071,0.001090830541215837,0.0,0.0,0.5,-0.019423773512244225,1725446070.7266104,0.5893588312000865,1.0581031268232248,1.5845853045409042
383.5475769042969,0.0,0.0,-0.30000001192092896,0.2199999988079071,0.001090830541215837,0.0,0.0,0.5,-0.019423773512244225,1725446070.7366433,0.5893762977670138,1.058086693458986,1.5848695823669086
383.5475769042969,0.0,0.0,-0.30000001192092896,0.2199999988079071,0.001090830541215837,0.0,0.0,0.5,-0.019423773512244225,1725446070.7466047,0.5893733769431005,1.0580920641985414,1.5845584254985265
383.5475769042969,0.0,0.0,-0.30000001192092896,0.2199999988079071,0.001090830541215837,0.0,0.0,0.5,-0.019423773512244225,1725446070.7566411,0.5893498724503023,1.0580862697933502,1.5847783124249075
383.5475769042969,0.0,0.0,-0.30000001192092896,0.2199999988079071,0.001090830541215837,0.0,0.0,0.5,-0.019423773512244225,1725446070.766583,0.5893562502563998,1.0581008765117987,1.5845469941965495
383.5475769042969,0.0,0.0,-0.30000001192092896,0.2199999988079071,0.001090830541215837,0.0,0.0,0.5,-0.019423773512244225,1725446070.7771473,0.5893715511919914,1.0580955683181994,1.584690169961394
383.5475769042969,0.0,0.0,-0.30000001192092896,0.2199999988079071,0.001090830541215837,0.0,0.0,0.5,-0.019423773512244225,1725446070.7866092,0.5893654905093366,1.058098253551247,1.584502783786625
383.5475769042969,0.0,0.0,-0.30000001192092896,0.2199999988079071,0.001090830541215837,0.0,0.0,0.5,-0.019423773512244225,1725446070.7967758,0.5893815818287728,1.0580821804749212,1.5847037057042175
383.5475769042969,0.0,0.0,-0.30000001192092896,0.2199999988079071,0.001090830541215837,0.0,0.0,0.5,-0.019423773512244225,1725446070.8065925,0.5893574972068233,1.0580947715480264,1.5847650280106298
383.64361572265625,0.0,0.0,-0.44999998807907104,0.1899999976158142,0.002181661082431674,0.0,0.0,0.5,-0.019423773512244225,1725446070.816579,0.5893603124127313,1.0580921227038476,1.5848494830896473
383.64361572265625,0.0,0.0,-0.44999998807907104,0.1899999976158142,0.002181661082431674,0.0,0.0,0.5,-0.019423773512244225,1725446070.826706,0.5893793998840845,1.0580939175415427,1.584638779457713
383.64361572265625,0.0,0.0,-0.44999998807907104,0.1899999976158142,0.002181661082431674,0.0,0.0,0.5,-0.019423773512244225,1725446070.836565,0.5893527375953319,1.0580912332980823,1.5845779861275533
383.64361572265625,0.0,0.0,-0.44999998807907104,0.1899999976158142,0.002181661082431674,0.0,0.0,0.5,-0.019423773512244225,1725446070.8465662,0.5893696425596697,1.0580972485211908,1.5846146869795736
383.64361572265625,0.0,0.0,-0.44999998807907104,0.1899999976158142,0.002181661082431674,0.0,0.0,0.5,-0.019423773512244225,1725446070.8567116,0.5893482297908796,1.0580969731522265,1.5845717895649747
383.64361572265625,0.0,0.0,-0.44999998807907104,0.1899999976158142,0.002181661082431674,0.0,0.0,0.5,-0.019423773512244225,1725446070.8665805,0.5893716997643976,1.0580752728758918,1.584694221680658
383.64361572265625,0.0,0.0,-0.44999998807907104,0.1899999976158142,0.002181661082431674,0.0,0.0,0.5,-0.019423773512244225,1725446070.8766253,0.5893727005948187,1.0580861678314049,1.5847010864088704
383.64361572265625,0.0,0.0,-0.44999998807907104,0.1899999976158142,0.002181661082431674,0.0,0.0,0.5,-0.019423773512244225,1725446070.8866851,0.5893637038423347,1.0580977529293645,1.5844061662804432
383.64361572265625,0.0,0.0,-0.44999998807907104,0.1899999976158142,0.002181661082431674,0.0,0.0,0.5,-0.019423773512244225,1725446070.896606,0.5893650269214248,1.0580959581444827,1.5846555638432878
383.64361572265625,0.0,0.0,-0.44999998807907104,0.1899999976158142,0.002181661082431674,0.0,0.0,0.5,-0.019423773512244225,1725446070.9065726,0.5893674546350992,1.0580841375553316,1.5846184850644498
383.7433166503906,0.0,0.0,-0.4300000071525574,0.1899999976158142,0.001090830541215837,0.0,0.0,0.5,-0.019423773512244225,1725446070.9165082,0.5893631416086184,1.0580780014740392,1.5846232669133957
383.7433166503906,0.0,0.0,-0.4300000071525574,0.1899999976158142,0.001090830541215837,0.0,0.0,0.5,-0.019423773512244225,1725446070.926526,0.5893796990353481,1.0580917038854971,1.5847184864717103
