elapsed time sensors,current,voltage,acc x (IMU),acc y (IMU),W (IMU),vel encoder,safety_value,throttle,steering,vicon time,vicon x,vicon y,vicon yaw
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1706805597.2949014,2.471174704276482,2.7490213199741516,0.01956521731213639
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1706805597.305363,2.4712395908558897,2.7485690941870846,0.011445211294327629
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1706805597.315397,2.4711494413433566,2.748747396687006,0.015493867366431954
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1706805597.3253455,2.4711315390413717,2.7482962131340725,0.0068130615307117415
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1706805597.335377,2.471208747947301,2.748922798159475,0.017659910623816447
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1706805597.3453891,2.471234126128395,2.748907696273484,0.0168371359982335
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1706805597.355411,2.4711823201037513,2.7490352753321017,0.01868417148684187
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1706805597.3657417,2.471165375903785,2.748435997818847,0.008960224884400953
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1706805597.3754075,2.471150274508022,2.7488812920225754,0.018089659769548284
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1706805597.3853524,2.4711787308580386,2.7489299036972814,0.018403419513533827
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1706805597.3953269,2.471234376857016,2.7489094287958515,0.017599706234046143
255.20217895507812,0.0,0.0,-0.33000001311302185,0.09000000357627869,-0.0,0.0,0.0,0.31956520676612854,-0.019423773512244225,1706805597.405574,2.4711583193259505,2.7487889907174696,0.015506886311507912
255.20217895507812,0.0,0.0,-0.33000001311302185,0.09000000357627869,-0.0,0.0,0.0,0.31956520676612854,-0.019423773512244225,1706805597.4155314,2.4711965286714124,2.749144731947798,0.02300111786704165
255.20217895507812,0.0,0.0,-0.33000001311302185,0.09000000357627869,-0.0,0.0,0.0,0.31956520676612854,-0.019423773512244225,1706805597.4254348,2.4711924419305236,2.7491363112661524,0.020946588384977146
255.20217895507812,0.0,0.0,-0.33000001311302185,0.09000000357627869,-0.0,0.0,0.0,0.31956520676612854,-0.019423773512244225,1706805597.4355102,2.4711549367898376,2.7488714983307347,0.016867441721081393
255.20217895507812,0.0,0.0,-0.33000001311302185,0.09000000357627869,-0.0,0.0,0.0,0.31956520676612854,-0.019423773512244225,1706805597.4454615,2.471185739354428,2.748877879868632,0.01688343737730189
255.20217895507812,0.0,0.0,-0.33000001311302185,0.09000000357627869,-0.0,0.0,0.0,0.31956520676612854,-0.019423773512244225,1706805597.4553084,2.4712511598530877,2.7491494607296527,0.02178027172499483
255.20217895507812,0.0,0.0,-0.33000001311302185,0.09000000357627869,-0.0,0.0,0.0,0.31956520676612854,-0.019423773512244225,1706805597.465281,2.471108247386427,2.748590937041694,0.012033209112213571
255.20217895507812,0.0,0.0,-0.33000001311302185,0.09000000357627869,-0.0,0.0,0.0,0.31956520676612854,-0.019423773512244225,1706805597.4751437,2.47119249295393,2.748767085848604,0.01576190355565621
255.20217895507812,0.0,0.0,-0.33000001311302185,0.09000000357627869,-0.0,0.0,0.0,0.31956520676612854,-0.019423773512244225,1706805597.485228,2.4711746635419605,2.7489700448419723,0.01906583843742891
255.3006591796875,0.0,0.0,-0.33000001311302185,0.07999999821186066,-0.0,0.0,0.0,0.31956520676612854,-0.019423773512244225,1706805597.4951777,2.4711819291441746,2.7490977622404613,0.021369714814455848
255.3006591796875,0.0,0.0,-0.33000001311302185,0.07999999821186066,-0.0,0.0,0.0,0.31956520676612854,-0.019423773512244225,1706805597.5053387,2.4711408342606513,2.7490262049341645,0.020040984636022583
255.3006591796875,0.0,0.0,-0.33000001311302185,0.07999999821186066,-0.0,0.0,0.0,0.31956520676612854,-0.019423773512244225,1706805597.515416,2.4712094486442324,2.7488996014479756,0.017873817338132248
255.3006591796875,0.0,0.0,-0.33000001311302185,0.07999999821186066,-0.0,0.0,0.0,0.31956520676612854,-0.019423773512244225,1706805597.5254889,2.471203485941172,2.7489100337502888,0.017883184436458525
255.3006591796875,0.0,0.0,-0.33000001311302185,0.07999999821186066,-0.0,0.0,0.0,0.31956520676612854,-0.019423773512244225,1706805597.5354016,2.4711199736150653,2.7487308781247624,0.01491860598316612
255.3006591796875,0.0,0.0,-0.33000001311302185,0.07999999821186066,-0.0,0.0,0.0,0.31956520676612854,-0.019423773512244225,1706805597.5455341,2.4711870618372327,2.748581864502651,0.011514298640119228
255.3006591796875,0.0,0.0,-0.33000001311302185,0.07999999821186066,-0.0,0.0,0.0,0.31956520676612854,-0.019423773512244225,1706805597.5554974,2.471210266516457,2.7490081678144396,0.01963248502738087
255.3006591796875,0.0,0.0,-0.33000001311302185,0.07999999821186066,-0.0,0.0,0.0,0.31956520676612854,-0.019423773512244225,1706805597.565023,2.4711590309576064,2.748545901215097,0.012182833290595827
255.3006591796875,0.0,0.0,-0.33000001311302185,0.07999999821186066,-0.0,0.0,0.0,0.31956520676612854,-0.019423773512244225,1706805597.5753944,2.471170241373519,2.7489010581088165,0.018087179247504456
