elapsed time sensors,current,voltage,acc x (IMU),acc y (IMU),W (IMU),vel encoder,safety_value,throttle,steering
5448.90283203125,0.0,0.0,0.07000000029802322,0.0,0.0,0.0,0.0,0.0,-0.0
5449.00244140625,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0
5449.10302734375,0.0,0.0,-0.029999999329447746,-0.029999999329447746,0.0,0.0,0.0,0.0,-0.0
5449.20361328125,0.0,0.0,0.12999999523162842,-0.029999999329447746,0.0,0.0,0.0,0.0,-0.0
5449.30322265625,0.0,0.0,0.10999999940395355,-0.05000000074505806,0.0,0.0,0.0,0.0,-0.0
5449.400390625,0.0,0.0,0.07000000029802322,0.0,0.0,0.0,0.0,0.0,-0.0
5449.50146484375,0.0,0.0,0.07000000029802322,-0.03999999910593033,-0.0,0.0,0.0,0.0,-0.0
5449.60107421875,0.0,0.0,0.11999999731779099,-0.029999999329447746,0.0,0.0,0.0,0.0,-0.0
5449.70068359375,0.0,0.0,0.05999999865889549,0.0,0.0,0.0,0.0,0.0,-0.0
5449.802734375,0.0,0.0,0.03999999910593033,-0.03999999910593033,0.0,0.0,0.0,0.0,-0.0
5449.90234375,0.0,0.0,0.05999999865889549,-0.019999999552965164,0.0,0.0,0.0,0.0,-0.0
5450.00244140625,0.0,0.0,0.09000000357627869,0.05000000074505806,0.0,0.0,0.0,0.0,-0.0
5450.1025390625,0.0,0.0,-0.019999999552965164,-0.10999999940395355,0.0,0.0,0.0,0.0,-0.0
5450.20263671875,0.0,0.0,-0.05000000074505806,-0.07999999821186066,0.0,0.0,1.0,0.0,-0.0
5450.302734375,0.0,0.0,0.10000000149011612,-0.20999999344348907,0.0,0.0,1.0,0.0,-0.0
5450.40283203125,0.0,0.0,0.0,-0.029999999329447746,0.0,0.0,1.0,0.0,-0.0
5450.50244140625,0.0,0.0,0.009999999776482582,0.03999999910593033,0.0,0.0,1.0,0.0,-0.0
5450.60302734375,0.0,0.0,0.09000000357627869,-0.029999999329447746,-0.0,0.0,1.0,0.0,-0.0
5450.70166015625,0.0,0.0,0.07000000029802322,0.019999999552965164,0.0,0.0,1.0,0.0,-0.0
5450.80078125,0.0,0.0,0.09000000357627869,0.0,0.0,0.0,1.0,0.0,-0.0
5450.90185546875,0.0,0.0,0.05000000074505806,0.009999999776482582,0.0,0.0,1.0,0.0,-0.0
5451.00048828125,0.0,0.0,0.05999999865889549,0.029999999329447746,-0.0,0.0,1.0,0.0,-0.0
5451.1015625,0.0,0.0,0.05999999865889549,0.0,0.0,0.0,1.0,0.0,-0.0
5451.20263671875,0.0,0.0,0.009999999776482582,0.05999999865889549,0.0,0.0,1.0,-4.336808689942018e-17,-0.0
5451.30322265625,0.0,0.0,0.019999999552965164,0.0,0.0,0.0,1.0,-4.336808689942018e-17,-0.0
5451.40283203125,0.0,0.0,0.05000000074505806,-0.05999999865889549,0.0,0.0,1.0,-4.336808689942018e-17,-0.0
5451.5029296875,0.0,0.0,0.07999999821186066,-0.03999999910593033,0.0,0.0,1.0,-4.336808689942018e-17,-0.0
5451.60302734375,0.0,0.0,0.07999999821186066,0.0,0.0,0.0,1.0,-4.336808689942018e-17,-0.0
5451.70263671875,0.0,0.0,0.10000000149011612,-0.029999999329447746,-0.0,0.0,1.0,-4.336808689942018e-17,-0.0
5451.802734375,0.0,0.0,0.019999999552965164,0.009999999776482582,-0.0,0.0,1.0,-4.336808689942018e-17,-0.0
5451.90283203125,0.0,0.0,0.0,0.019999999552965164,0.0,0.0,1.0,-4.336808689942018e-17,-0.0
5452.0029296875,0.0,0.0,0.019999999552965164,0.0,-0.0,0.0,1.0,-4.336808689942018e-17,-0.0
5452.10107421875,0.0,0.0,0.019999999552965164,0.0,-0.0,0.0,1.0,-4.336808689942018e-17,-0.0
5452.20068359375,0.0,0.0,0.009999999776482582,0.0,-0.0,0.0,1.0,-4.336808689942018e-17,-0.0
