elapsed time sensors,current,voltage,acc x (IMU),acc y (IMU),W (IMU),vel encoder,safety_value,throttle,steering
167.68739318847656,0.0,0.0,-0.4300000071525574,0.0,-0.001090830541215837,0.0,0.0,-0.0,-0.0
167.7868194580078,0.0,0.0,-0.44999998807907104,-0.03999999910593033,-0.002181661082431674,0.0,0.0,-0.0,-0.0
167.8833465576172,0.0,0.0,-0.2800000011920929,0.05999999865889549,-0.001090830541215837,0.0,0.0,-0.0,-0.0
167.9844207763672,0.0,0.0,-0.3700000047683716,0.03999999910593033,-0.001090830541215837,0.0,0.0,-0.0,-0.0
168.08587646484375,0.0,0.0,-0.4300000071525574,-0.009999999776482582,0.002181661082431674,0.0,0.0,-0.0,-0.0
168.18394470214844,0.0,0.0,-0.4699999988079071,-0.05000000074505806,-0.001090830541215837,0.0,0.0,-0.0,-0.0
168.2863006591797,0.0,0.0,-0.4399999976158142,-0.05999999865889549,0.001090830541215837,0.0,0.0,-0.0,-0.0
168.38450622558594,0.0,0.0,-0.41999998688697815,-0.009999999776482582,0.001090830541215837,0.0,0.0,-0.0,-0.0
168.4886474609375,0.0,0.0,-0.46000000834465027,-0.009999999776482582,0.0,0.0,0.0,-0.0,-0.0
168.58529663085938,0.0,0.0,-0.44999998807907104,-0.03999999910593033,0.001090830541215837,0.0,0.0,-0.0,-0.0
168.6864013671875,0.0,0.0,-0.4099999964237213,-0.05000000074505806,0.0,0.0,0.0,-0.0,-0.0
168.78257751464844,0.0,0.0,-0.3499999940395355,-0.029999999329447746,0.001090830541215837,0.0,0.0,-0.0,-0.0
168.88275146484375,0.0,0.0,-0.44999998807907104,-0.05999999865889549,0.0032724919728934765,0.0,0.0,-0.0,-0.0
168.98223876953125,0.0,0.0,-0.41999998688697815,-0.03999999910593033,0.001090830541215837,0.0,0.0,-0.0,-0.0
169.08392333984375,0.0,0.0,-0.3499999940395355,-0.029999999329447746,0.001090830541215837,0.0,0.0,-0.0,-0.0
169.18238830566406,0.0,0.0,-0.25,0.03999999910593033,0.0032724919728934765,0.0,0.0,-0.0,-0.0
169.2823944091797,0.0,0.0,-0.20000000298023224,0.05999999865889549,0.001090830541215837,0.0,0.0,-0.0,-0.0
169.3836212158203,0.0,0.0,-0.44999998807907104,-0.019999999552965164,0.002181661082431674,0.0,0.0,-0.0,-0.0
169.4824676513672,0.0,0.0,-0.4099999964237213,-0.05999999865889549,0.001090830541215837,0.0,0.0,-0.0,-0.0
169.58558654785156,0.0,0.0,-0.33000001311302185,0.0,0.001090830541215837,0.0,0.0,-0.0,-0.0
169.68397521972656,0.0,0.0,-0.44999998807907104,-0.05000000074505806,-0.001090830541215837,0.0,0.0,-0.0,-0.0
169.78321838378906,0.0,0.0,-0.4000000059604645,-0.019999999552965164,-0.004363322164863348,0.0,0.0,-0.0,-0.0
169.88453674316406,0.0,0.0,-0.25,0.0,0.002181661082431674,0.0,1.0,-0.0,-0.0
169.98387145996094,0.0,0.0,-0.20000000298023224,0.05000000074505806,-0.0032724919728934765,0.0,1.0,-0.0,-0.0
170.0836944580078,0.0,0.0,-0.20000000298023224,0.10000000149011612,-0.001090830541215837,0.0,1.0,-0.0,-0.0
