vicon time,vicon x,vicon y,vicon yaw,throttle,steering,safety_value,unwrapped yaw,vx_abs_filtered,vy_abs_filtered,w,ax_abs_filtered_more,ay_abs_filtered_more,acc_w,vx body,vy body,ax body no centrifugal,ay body no centrifugal,ax body,ay body
0.0,-1.9807404767865984,-2.186441702209033,-0.006854528859729079,0.0,0.02826131507754326,0.0,0.0008317583049590313,0.00019635768440371169,-0.0022672754785504033,-0.014277507733353071,-0.035080062527201264,-0.13140123931847472,0.5765871414990168,0.00019447179148997286,-0.002267438016390973,-0.03518934445210764,-0.13137201573537013,-0.03515697108829372,-0.13136923916286322
0.007807731628417969,-1.9807415922591947,-2.18647858408368,-0.0066761146559471424,0.0,0.02826131507754326,0.0,0.001010172508740968,-0.0005082564893262735,-0.0016396995979510009,0.0014020084923354712,0.010307369015103793,0.17891967881119009,1.2937220849008906,-0.0005099126091762455,-0.0016391853346909907,0.010488103466103193,0.1789091753029935,0.010485805314343444,0.1789098902048019
0.01834583282470703,-1.9807498011751836,-2.1864717838637397,-0.006828807846309873,0.0,0.02826131507754326,0.0,0.0008574793183782374,0.00038545495321737106,0.0010151550379699666,0.009456901357870105,-0.008385008157941447,0.14295836078910595,-0.2913113418960253,0.00038632528585383173,0.0010148241451530236,-0.008262421252572025,0.14296549820275511,-0.008252824160735727,0.14296184476263474
0.028263330459594727,-1.9807337075473042,-2.1864578184794716,-0.006482668075584541,0.0,0.02826131507754326,0.0,0.0012036190891035695,-0.0006797768524012682,0.0012845992799135804,-0.004556939452461398,-0.03264466762729462,-0.015673589482477462,-1.4642566043567968,-0.0006782301921635038,0.0012854165416132319,-0.03266350900809117,-0.015634286393696153,-0.03266936657344249,-0.015637377047616672
0.03798508644104004,-1.9807631514851904,-2.186446555292686,-0.006918302735931036,0.0,0.02826131507754326,0.0,0.0007679844287570743,-0.00025566195353596386,0.0007073374390453021,-0.019300005454483606,0.04919012945955819,-0.11900558692806797,0.5420188369005114,-0.00025511865405558213,0.0007075335748315129,0.049098720524675905,-0.11904332908307716,0.04908506512282243,-0.11904825287449197
0.04851818084716797,-1.9807388859419228,-2.1864434914654702,-0.006873586798544454,0.0,0.031337231397628784,0.0,0.0008127003661436566,0.0003165618603474421,-0.0011258410785997784,0.006421570996204926,-0.010275348109426544,-0.10750614108193349,1.208923652122558,0.0003156467844496834,-0.001126097976712471,-0.010362714986688318,-0.10749775480075456,-0.01036994630479446,-0.10749978174899062
0.057715654373168945,-1.9807569055399001,-2.1864687687765683,-0.006791601493159426,0.0,0.031337231397628784,0.0,0.0008946856715286843,-0.0004584004074352766,-0.0014138197806928207,0.0045527447884778985,0.0020336558958015854,0.043280743586820415,-0.7881898680823377,-0.0004596651481002877,-0.0014134090906163948,0.0020723777378432776,0.04327890678196847,0.0020659428469719863,0.04328099952007593
0.06842517852783203,-1.9807480113177705,-2.1864716363725654,-0.006782955318599569,0.0,0.031337231397628784,0.0,0.0009033318460885415,0.00035704584354843304,-0.0002642514163995285,-0.009268922879633082,0.003301798406756259,0.06273141329614955,-0.12785035284278037,0.00035680699118489164,-0.00026457383942097104,0.0033584643352824175,0.0627284050822259,0.003360916649795979,0.06273171229871011
0.07751226425170898,-1.9807498372426267,-2.1864740000587686,-0.006975094743401796,0.0,0.031337231397628784,0.0,0.0007111924212863142,-0.0003930359924791379,-0.00017195046453948861,0.002021741230415683,-0.07296934115435692,0.11414796096434154,0.6555865736424384,-0.00039315818293829717,-0.0001716708968580968,-0.07288814154270652,0.11419982733466871,-0.07288848861683676,0.11420062219877723
0.08880734443664551,-1.9807560222425773,-2.1864751410954617,-0.006741747853416548,0.0,0.027888387441635132,0.0,0.0009445393112715627,-0.001130227374116481,0.002062331262128445,0.004093351431937663,-0.003770840206375445,0.1244915929969995,0.5318419787627628,-0.0011282789172874948,0.002063397886196237,-0.0036532513382653603,0.12449509917041737,-0.003644805125573242,0.12449971761253907
0.09805965423583984,-1.9807730604652534,-2.186431624534049,-0.0068909870551876725,0.0,0.027888387441635132,0.0,0.0007953001095004379,-0.00047051691676737467,0.002386026846515554,0.012949705777986015,0.10573539457586167,-0.1635545466622244,0.033770897683796215,-0.0004686191607536103,0.0023864002940478823,0.10560528620176755,-0.1636385862999362,0.10563618938344398,-0.1636325178196825
0.10773944854736328,-1.9807649301178314,-2.1864299685867925,-0.006496582675424553,0.0,0.027888387441635132,0.0,0.0011897044892635574,0.0008715661241815553,-0.0010341004430620354,0.004732705582799691,0.07915565111155579,-0.27150990695784166,-1.9774516127326824,0.0008703352337264494,-0.0010351366171169308,0.07883257861424801,-0.27160388662200435,0.07882767961740123,-0.27160800566242393
0.1177668571472168,-1.9807558843347934,-2.1864520037613113,-0.0067977186659476324,0.0,0.027888387441635132,0.0,0.0008885684987404779,0.0010894195612702157,-0.0029646739823517084,-0.026020334401566557,-0.027064230754344325,-0.0018030614972791251,-0.1352095774583145,0.001086784815629373,-0.0029656408357433906,-0.02706582221344646,-0.0017790123657456184,-0.026988655247185477,-0.0017507338614203972
0.12761616706848145,-1.9807432760318606,-2.1864888965770466,-0.007013781538149859,0.0,0.029459809884428978,0.0,0.0006725056265382513,0.00033361802748686363,-0.0010699393889197185,0.00204518287030145,-0.09527138690182321,0.1898940739246946,2.1983815510521976,0.00033289841184031867,-0.0010701635069559792,-0.09514366053438887,0.1899581015224969,-0.09514584921446172,0.18995742068436744
0.1378471851348877,-1.980749185175379,-2.1864734884951678,-0.006756650723117213,0.0,0.029459809884428978,0.0,0.0009296364415708972,-0.0008236611355586876,0.000848461304971183,0.01812388818560625,-0.03805821032048664,0.10193494035054028,-0.441917945099524,-0.0008228720192101352,0.0008492266436377655,-0.0379634314535102,0.10197027659735573,-0.037948040164776674,0.10198519023782296
0.14829254150390625,-1.9807603063579073,-2.186471353473411,-0.006639045239798492,0.0,0.029459809884428978,0.0,0.001047241924889618,-0.00045328777944166683,0.001037705605820745,-0.00709207803230981,0.052841620984645836,0.07333293064326436,-0.7451713430052962,-0.00045220080226031914,0.0010381797386667109,0.05291838931393933,0.07327755247982247,0.05291102646222114,0.07327434543644656
0.1579151153564453,-1.980758281722907,-2.1864526638914796,-0.006898974050195448,0.0,0.029459809884428978,0.0,0.0007873131144926623,0.00023676082715517983,0.0023201014400625365,0.003169841671071588,0.07260848515054567,0.025932644250090824,0.6629428094987114,0.0002385873998776739,0.0023199143161063236,0.07262887975573086,0.02587547060608498,0.07263623351680337,0.025874714321802654
