elapsed time sensors,current,voltage,acc x (IMU),acc y (IMU),W (IMU),vel encoder,safety_value,throttle,steering
423.8013610839844,0.0,0.0,-0.3100000023841858,0.09000000357627869,0.0,0.0,0.0,-0.0,-0.0
423.904541015625,0.0,0.0,-0.33000001311302185,0.09000000357627869,0.0,0.0,0.0,-0.0,-0.0
424.0035095214844,0.0,0.0,-0.3100000023841858,0.05999999865889549,-0.0,0.0,0.0,-0.0,-0.0
424.1033935546875,0.0,0.0,-0.3100000023841858,0.09000000357627869,0.0,0.0,0.0,-0.0,-0.0
424.2003173828125,0.0,0.0,-0.33000001311302185,0.07000000029802322,-0.0,0.0,0.0,-0.0,-0.0
424.3009948730469,0.0,0.0,-0.3199999928474426,0.05000000074505806,0.0,0.0,0.0,-0.0,-0.0
424.4015197753906,0.0,0.0,-0.33000001311302185,0.10000000149011612,0.0,0.0,0.0,-0.0,-0.0
424.5000305175781,0.0,0.0,-0.36000001430511475,0.07999999821186066,0.0,0.0,0.0,-0.0,-0.0
424.6009216308594,0.0,0.0,-0.33000001311302185,0.07999999821186066,-0.0,0.0,0.0,-0.0,-0.0
424.699951171875,0.0,0.0,-0.36000001430511475,0.07999999821186066,0.0,0.0,0.0,-0.0,-0.0
424.8033752441406,0.0,0.0,-0.3499999940395355,0.05999999865889549,0.0,0.0,0.0,-0.0,-0.0
424.90509033203125,0.0,0.0,-0.3499999940395355,0.09000000357627869,0.0,0.0,0.0,-0.0,-0.0
425.00177001953125,0.0,0.0,-0.3700000047683716,0.07000000029802322,-0.0,0.0,0.0,-0.0,-0.0
425.1053771972656,0.0,0.0,-0.33000001311302185,0.09000000357627869,-0.0,0.0,0.0,-0.0,-0.0
425.2019348144531,0.0,0.0,-0.30000001192092896,0.09000000357627869,0.0,0.0,0.0,-0.0,-0.0
425.3039245605469,0.0,0.0,-0.33000001311302185,0.07999999821186066,0.0,0.0,0.0,-0.0,-0.0
425.404052734375,0.0,0.0,-0.3100000023841858,0.07999999821186066,-0.0,0.0,0.0,-0.0,-0.0
425.5037536621094,0.0,0.0,-0.3700000047683716,0.10000000149011612,0.0,0.0,0.0,-0.0,-0.0
425.6001281738281,0.0,0.0,-0.36000001430511475,0.09000000357627869,-0.0,0.0,0.0,-0.0,-0.0
425.6995544433594,0.0,0.0,-0.3400000035762787,0.07999999821186066,-0.0,0.0,0.0,-0.0,-0.0
425.8015441894531,0.0,0.0,-0.3700000047683716,0.07999999821186066,0.0,0.0,0.0,-0.0,-0.0
425.8999938964844,0.0,0.0,-0.33000001311302185,0.09000000357627869,-0.0,0.0,1.0,-0.0,-0.0
426.0009765625,0.0,0.0,-0.3199999928474426,0.07999999821186066,0.0,0.0,1.0,-0.0,-0.0
426.10369873046875,0.0,0.0,-0.3199999928474426,0.10000000149011612,0.0,0.0,1.0,-0.0,-0.0
426.2037353515625,0.0,0.0,-0.3100000023841858,0.07999999821186066,0.0,0.0,1.0,-0.0,-0.0
426.3042297363281,0.0,0.0,-0.3199999928474426,0.09000000357627869,0.0,0.0,1.0,-0.0,-0.0
426.4039306640625,0.0,0.0,-0.3100000023841858,0.07999999821186066,0.0,0.0,1.0,0.20999999344348907,-0.0
426.5041198730469,0.0,0.0,-0.3199999928474426,0.09000000357627869,0.0,0.0,1.0,0.20999999344348907,-0.0
426.6040344238281,0.0,0.0,-0.12999999523162842,0.09000000357627869,0.0,0.0,1.0,0.20999999344348907,-0.0
426.7001647949219,0.0,0.0,-1.0099999904632568,0.14000000059604645,-0.009999999776482582,0.05000000074505806,1.0,0.20999999344348907,-0.0
426.8036193847656,0.0,0.0,-0.4699999988079071,0.07999999821186066,-0.009999999776482582,0.07000000029802322,1.0,0.20999999344348907,-0.0
426.9037170410156,0.0,0.0,-0.05999999865889549,0.46000000834465027,-0.019999999552965164,0.07000000029802322,1.0,0.20999999344348907,-0.0
427.0000305175781,0.0,0.0,2.2300000190734863,0.4300000071525574,-0.009999999776482582,0.07000000029802322,1.0,0.20999999344348907,-0.0
427.1004333496094,0.0,0.0,1.1699999570846558,0.18000000715255737,-0.019999999552965164,0.14000000059604645,1.0,0.20999999344348907,-0.0
427.2014465332031,0.0,0.0,-1.2100000381469727,-0.25999999046325684,0.029999999329447746,0.1599999964237213,1.0,0.20999999344348907,-0.0
427.3000183105469,0.0,0.0,0.07999999821186066,-0.1899999976158142,-0.029999999329447746,0.14000000059604645,1.0,0.20999999344348907,-0.0
427.4006042480469,0.0,0.0,-0.15000000596046448,0.20000000298023224,0.009999999776482582,0.20999999344348907,1.0,0.20999999344348907,-0.0
427.5036315917969,0.0,0.0,0.1899999976158142,-0.27000001072883606,-0.009999999776482582,0.18000000715255737,1.0,0.20999999344348907,-0.0
427.6020812988281,0.0,0.0,0.4699999988079071,0.28999999165534973,0.029999999329447746,0.25,1.0,0.20999999344348907,-0.0
427.7008972167969,0.0,0.0,-0.5600000023841858,0.20000000298023224,0.0,0.20999999344348907,1.0,0.20999999344348907,-0.0
427.8029479980469,0.0,0.0,-0.6399999856948853,0.5199999809265137,0.0,0.2800000011920929,1.0,0.20999999344348907,-0.0
427.90374755859375,0.0,0.0,-0.46000000834465027,0.46000000834465027,0.03999999910593033,0.23000000417232513,1.0,0.20999999344348907,-0.0
