elapsed time sensors,current,voltage,acc x (IMU),acc y (IMU),W (IMU),vel encoder,safety_value,throttle,steering,vicon time,vicon x,vicon y,vicon yaw
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1725890729.0739055,-0.6406443105712963,0.9918404090254904,-2.7660576598370037
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1725890729.083888,-0.6406491240998767,0.9918308205287952,-2.7660128376981143
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1725890729.0938807,-0.6406359522330894,0.9918327740532203,-2.765847900169983
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1725890729.1038854,-0.6406304488868182,0.9918324099968489,-2.765938908017398
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1725890729.1139393,-0.6406339043668218,0.9918305805381523,-2.7659239408937153
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1725890729.1240337,-0.6406340304488137,0.9918341266317946,-2.7659851111394014
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1725890729.1341972,-0.6406401218132752,0.9918434272866132,-2.765950429922146
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1725890729.1441214,-0.6406339581268997,0.9918328092330835,-2.7659335844582027
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1725890729.1539662,-0.6406293772378674,0.9918409988109642,-2.7660405966220707
134.22947692871094,0.0,0.0,-0.4000000059604645,0.27000001072883606,0.0,0.0,0.0,0.026865605264902115,0.2796950042247772,1725890729.1639159,-0.6406268760601551,0.9918394906594221,-2.766042586585458
134.22947692871094,0.0,0.0,-0.4000000059604645,0.27000001072883606,0.0,0.0,0.0,0.026865605264902115,0.2796950042247772,1725890729.1741018,-0.6406342482000293,0.9918396116898117,-2.76594790550743
134.22947692871094,0.0,0.0,-0.4000000059604645,0.27000001072883606,0.0,0.0,0.0,0.026865605264902115,0.2796950042247772,1725890729.1838093,-0.6406263266127666,0.9918371593694216,-2.7659895207562992
134.22947692871094,0.0,0.0,-0.4000000059604645,0.27000001072883606,0.0,0.0,0.0,0.026865605264902115,0.2796950042247772,1725890729.1938188,-0.6406279860797209,0.9918382198393122,-2.7659902185098657
134.22947692871094,0.0,0.0,-0.4000000059604645,0.27000001072883606,0.0,0.0,0.0,0.026865605264902115,0.2796950042247772,1725890729.2038393,-0.6406275529810666,0.9918341750575868,-2.765880103790054
134.22947692871094,0.0,0.0,-0.4000000059604645,0.27000001072883606,0.0,0.0,0.0,0.026865605264902115,0.2796950042247772,1725890729.214172,-0.6406454717725376,0.9918323195391018,-2.7659326845470935
134.22947692871094,0.0,0.0,-0.4000000059604645,0.27000001072883606,0.0,0.0,0.0,0.026865605264902115,0.2796950042247772,1725890729.223845,-0.6406360244828618,0.9918341112344445,-2.7660507388787092
134.22947692871094,0.0,0.0,-0.4000000059604645,0.27000001072883606,0.0,0.0,0.0,0.026865605264902115,0.2796950042247772,1725890729.2338412,-0.6406316137413594,0.991846168607525,-2.7658534744793193
134.22947692871094,0.0,0.0,-0.4000000059604645,0.27000001072883606,0.0,0.0,0.0,0.026865605264902115,0.2796950042247772,1725890729.2438486,-0.6406358133238493,0.9918352510701949,-2.765892413011506
134.22947692871094,0.0,0.0,-0.4000000059604645,0.27000001072883606,0.0,0.0,0.0,0.026865605264902115,0.2796950042247772,1725890729.2538176,-0.6406295257280049,0.9918447519566781,-2.7659477941473454
134.32936096191406,0.0,0.0,-0.3199999928474426,0.2800000011920929,0.0,0.0,0.0,0.02507641538977623,0.2796950042247772,1725890729.2642522,-0.6406328256543776,0.9918413425085472,-2.7660516985946755
134.32936096191406,0.0,0.0,-0.3199999928474426,0.2800000011920929,0.0,0.0,0.0,0.02507641538977623,0.2796950042247772,1725890729.2740884,-0.6406204052329579,0.9918380139960188,-2.765992246972884
134.32936096191406,0.0,0.0,-0.3199999928474426,0.2800000011920929,0.0,0.0,0.0,0.02507641538977623,0.2796950042247772,1725890729.2837918,-0.640640990589078,0.9918421382645967,-2.7660185462198097
134.32936096191406,0.0,0.0,-0.3199999928474426,0.2800000011920929,0.0,0.0,0.0,0.02507641538977623,0.2796950042247772,1725890729.2939527,-0.6406444655766909,0.9918408689070787,-2.765899198219487
134.32936096191406,0.0,0.0,-0.3199999928474426,0.2800000011920929,0.0,0.0,0.0,0.02507641538977623,0.2796950042247772,1725890729.3040516,-0.6406294041874712,0.9918352078895905,-2.765994164083379
134.32936096191406,0.0,0.0,-0.3199999928474426,0.2800000011920929,0.0,0.0,0.0,0.02507641538977623,0.2796950042247772,1725890729.313983,-0.6406399006772401,0.9918366178747553,-2.7658785264697188
134.32936096191406,0.0,0.0,-0.3199999928474426,0.2800000011920929,0.0,0.0,0.0,0.02507641538977623,0.2796950042247772,1725890729.3239076,-0.6406358887366709,0.9918430376992958,-2.7659329241716626
134.32936096191406,0.0,0.0,-0.3199999928474426,0.2800000011920929,0.0,0.0,0.0,0.02507641538977623,0.2796950042247772,1725890729.3339365,-0.6406325711817971,0.991838364467927,-2.7660463506480175
134.32936096191406,0.0,0.0,-0.3199999928474426,0.2800000011920929,0.0,0.0,0.0,0.02507641538977623,0.2796950042247772,1725890729.343824,-0.6406378228940628,0.9918402280383549,-2.766004391740006
