vicon time,vicon x,vicon y,vicon yaw,throttle,steering,safety_value,unwrapped yaw,vx_abs_filtered,vy_abs_filtered,w,ax_abs_filtered_more,ay_abs_filtered_more,acc_w,vx body,vy body,ax body no centrifugal,ay body no centrifugal,ax body,ay body
0.0,-2.7851662886202337,0.557879212951558,-1.704651993738655,0.0,0.07164541631937027,0.0,-1.696965706573967,-8.578649030034966e-05,5.602118877108715e-05,0.0010398029340306784,0.0024409979900744945,-0.00012508368603097723,-0.034341019410942746,-4.478095261289361e-05,-9.215401126624682e-05,-0.0001830733267530644,0.0024373348709380055,-0.00018316914876436173,0.002437381434303921
0.05015730857849121,-2.78517628573248,0.5578860572198193,-1.7047106848970808,0.0,0.09481379389762878,0.0,-1.6970243977323927,8.929645525846239e-05,-1.3951483145134717e-06,-0.000519207647665514,0.0016417159551817466,-5.806989006040991e-05,-0.014512182286725605,-9.857761839241138e-06,8.876163524894562e-05,-0.00014907288222514562,0.0016359647506639715,-0.00014911896794498618,0.0016359596324386357
0.1015467643737793,-2.785157220854132,0.5578790712787608,-1.7047047175953136,0.0,0.07832422107458115,0.0,-1.6970184304306255,8.092445296916516e-05,5.012437932791144e-05,-0.00043386222118878026,-0.0010796065843395924,-0.001391599071181528,-0.015152885448767714,-5.991297135183627e-05,7.397064522606942e-05,0.0015164369485177178,-0.0008958333176618099,0.0015164048554492772,-0.0008958593116366386
0.1506214141845703,-2.785168155729691,0.5578910929207576,-1.7047542724770888,0.0,0.0775613933801651,0.0,-1.6970679853124007,-1.9165254643648768e-05,-0.0001412009043630161,-0.002041528731627333,0.0001300828906978762,-0.002613372401595966,-0.00741144920553324,0.00014249031071344504,-1.2303378704273868e-06,0.0025761834034019613,0.0004581658432402738,0.0025761859151720735,0.0004584567413035738
0.19998931884765625,-2.7851591075307565,0.5578651711010413,-1.7049056908986868,0.0,0.0737227201461792,0.0,-1.6972194037339987,9.373014502281022e-05,-0.00020714267567672613,-0.0011634642133348584,-0.0014504918502569555,0.0032912076673972178,0.0372914416993808,0.0001936714064226413,0.00011910001892017682,-0.003082053774651845,-0.00185389294398312,-0.003082192343261666,-0.001853667614232601
0.250260591506958,-2.7851588165351506,0.5578704533949648,-1.7048701990941495,0.0,0.0737227201461792,0.0,-1.6971839119294614,-0.00016369106931607977,0.00018673232001357727,0.0016741598404647535,-0.0035468940414539645,0.0034256277824764913,0.0009876469502485524,-0.00016460940605054803,-0.00018592328781295923,-0.0029512131409507028,-0.003950408085509183,-0.0029515244062525664,-0.00395013250305221
0.300065279006958,-2.7851754890716878,0.5578838585172594,-1.7047381477451922,0.0,0.07845461368560791,0.0,-1.697051860580504,-0.00026122868175900153,0.00013568031380298845,-0.0010646244964903284,0.004890540300264146,-0.0008769440235509654,-0.011448802314940316,-0.00010170633333992376,-0.0002762343090308867,0.00025414520145733806,0.004962038438537703,0.0002544392872695034,0.004961930159483781
0.3501274585723877,-2.7851849046251855,0.5578840033628267,-1.704976519807215,0.0,0.06914586573839188,0.0,-1.697290232642527,0.0003247118687285263,9.915466778978997e-05,0.0005308038216202251,0.005535990497416148,0.0004293503404310242,0.06208511936594055,-0.00013932707695667401,0.00030960848093097246,-0.0011243230507763354,0.005437594153649491,-0.0011241587094114511,0.005437668108994395
0.400970458984375,-2.785142723962133,0.5578938637368583,-1.7046845868900389,0.0,0.08810889720916748,0.0,-1.6969982997253508,0.0002973814357360451,0.0001790039871775462,0.0052000856470493205,-0.004785034896215929,-0.0027161231911866316,-0.023634389173321856,-0.00021501096533250302,0.0002724856519757982,0.003296801246187673,-0.004405109044148788,0.0032982181949155393,-0.004403990968714004
0.4505748748779297,-2.7851550334283086,0.5579019838508471,-1.7044541846394015,0.0,0.08116140216588974,0.0,-1.6967678974747133,-0.00015593252352822114,-0.00017367288913247087,-0.00184320950679963,-0.0036699634206037615,-0.004494825354089641,-0.09341111304858245,0.0001918878710963638,-0.00013287689505555138,0.00492029796963209,-0.003076159027483962,0.00492054288958829,-0.0030758053379357176
